                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.9119,                0.69206,                  1.515,                0.95673,                0.94639,                0.96113,                 0.4323,                 2.0264,                0.60763,                  1.808,               0.005017,               0.005017,               0.005017
                    154,                 1.9118,                0.68788,                 1.5273,                0.95603,                0.94831,                0.96277,                0.43263,                 2.0263,                0.60769,                 1.8078,               0.004984,               0.004984,               0.004984
                    155,                  1.909,                0.68981,                 1.5229,                0.95682,                0.94856,                0.96229,                  0.432,                 2.0259,                0.60737,                 1.8063,               0.004951,               0.004951,               0.004951
                    156,                 1.9076,                0.68986,                 1.5193,                0.95742,                0.95069,                0.96347,                 0.4322,                 2.0267,                0.60745,                 1.8073,               0.004918,               0.004918,               0.004918
                    157,                 1.9011,                0.68223,                 1.5336,                0.95318,                0.94877,                0.96109,                0.43241,                 2.0281,                0.60775,                 1.8088,               0.004885,               0.004885,               0.004885
                    158,                 1.9125,                0.68635,                 1.5273,                0.95469,                0.94961,                 0.9619,                0.43217,                 2.0317,                0.60776,                 1.8119,               0.004852,               0.004852,               0.004852
                    159,                 1.9032,                0.68639,                 1.5228,                0.95375,                0.94972,                0.96234,                0.43224,                 2.0338,                0.60796,                 1.8132,               0.004819,               0.004819,               0.004819
                    160,                 1.8993,                0.68171,                  1.516,                0.95478,                0.94961,                0.96256,                0.43012,                  2.035,                 0.6075,                 1.8148,               0.004786,               0.004786,               0.004786
                    161,                 1.8969,                0.68204,                 1.5264,                0.95265,                0.95069,                0.96122,                0.43096,                 2.0373,                0.60768,                 1.8151,               0.004753,               0.004753,               0.004753
                    162,                 1.8956,                0.67945,                 1.5096,                0.95185,                0.94795,                0.95999,                0.43072,                  2.038,                0.60778,                 1.8147,                0.00472,                0.00472,                0.00472
                    163,                  1.891,                0.68039,                 1.5072,                0.95171,                0.94988,                0.96143,                0.43012,                 2.0398,                0.60768,                 1.8154,               0.004687,               0.004687,               0.004687
                    164,                 1.8926,                0.68161,                  1.519,                0.95223,                0.94852,                 0.9598,                 0.4294,                 2.0404,                 0.6087,                  1.816,               0.004654,               0.004654,               0.004654
                    165,                 1.8946,                 0.6817,                 1.5074,                0.95236,                 0.9479,                0.96002,                0.42918,                  2.041,                0.60863,                 1.8172,               0.004621,               0.004621,               0.004621
                    166,                 1.8831,                0.67673,                 1.5124,                0.95313,                0.94771,                0.96013,                0.42963,                  2.041,                0.60896,                 1.8177,               0.004588,               0.004588,               0.004588
                    167,                 1.8809,                0.67996,                 1.5064,                0.95193,                0.94663,                0.95742,                0.42766,                 2.0422,                0.60914,                 1.8198,               0.004555,               0.004555,               0.004555
                    168,                 1.8892,                0.68195,                 1.5107,                0.95308,                0.94771,                0.95862,                0.42811,                 2.0437,                0.60985,                 1.8198,               0.004522,               0.004522,               0.004522
                    169,                 1.8831,                0.67709,                 1.5093,                0.95339,                0.94761,                0.95866,                0.42674,                  2.044,                0.60896,                  1.819,               0.004489,               0.004489,               0.004489
                    170,                 1.8859,                0.67567,                 1.5035,                0.95312,                0.94748,                0.95895,                0.42735,                 2.0441,                0.60839,                 1.8189,               0.004456,               0.004456,               0.004456
                    171,                 1.8753,                0.67725,                 1.5039,                0.95435,                0.94907,                0.95995,                0.42735,                 2.0437,                0.60732,                 1.8188,               0.004423,               0.004423,               0.004423
                    172,                  1.881,                0.68226,                 1.5026,                0.95275,                0.94717,                0.95859,                0.42707,                 2.0437,                0.60726,                 1.8198,                0.00439,                0.00439,                0.00439
                    173,                 1.8692,                0.66961,                 1.5053,                 0.9526,                0.94746,                0.95811,                0.42673,                 2.0445,                  0.606,                 1.8195,               0.004357,               0.004357,               0.004357
                    174,                 1.8641,                0.66419,                 1.4951,                0.95203,                0.94633,                0.95578,                0.42548,                 2.0446,                0.60518,                 1.8195,               0.004324,               0.004324,               0.004324
                    175,                 1.8594,                 0.6684,                 1.5093,                0.95172,                0.94536,                0.95496,                0.42482,                 2.0445,                0.60608,                 1.8209,               0.004291,               0.004291,               0.004291
                    176,                 1.8663,                0.66908,                 1.5033,                0.95225,                0.94545,                0.95608,                0.42432,                 2.0437,                0.60552,                 1.8203,               0.004258,               0.004258,               0.004258
                    177,                 1.8643,                0.66543,                 1.4992,                0.95184,                0.94636,                0.95588,                0.42399,                 2.0438,                0.60388,                 1.8209,               0.004225,               0.004225,               0.004225
                    178,                 1.8583,                0.66667,                  1.497,                0.95203,                0.94636,                0.95636,                0.42377,                 2.0438,                0.60376,                 1.8212,               0.004192,               0.004192,               0.004192
                    179,                 1.8682,                0.67115,                 1.4954,                0.95234,                0.94748,                0.95615,                0.42413,                 2.0442,                0.60287,                 1.8219,               0.004159,               0.004159,               0.004159
                    180,                 1.8667,                 0.6712,                 1.5004,                 0.9514,                0.94609,                0.95439,                0.42407,                 2.0439,                0.60334,                 1.8216,               0.004126,               0.004126,               0.004126
                    181,                 1.8421,                0.66305,                 1.4842,                0.95069,                0.94543,                0.95448,                0.42416,                 2.0446,                0.60343,                 1.8228,               0.004093,               0.004093,               0.004093
                    182,                 1.8446,                 0.6635,                 1.4831,                0.95041,                0.94419,                0.95359,                0.42435,                 2.0453,                0.60338,                 1.8239,                0.00406,                0.00406,                0.00406
                    183,                 1.8323,                0.65587,                 1.4948,                0.95118,                 0.9431,                0.95366,                0.42452,                 2.0458,                0.60281,                 1.8253,               0.004027,               0.004027,               0.004027
                    184,                 1.8418,                0.66427,                 1.4966,                0.95116,                0.94455,                0.95446,                 0.4255,                 2.0457,                0.60258,                 1.8261,               0.003994,               0.003994,               0.003994
                    185,                 1.8437,                0.66282,                 1.4873,                0.95206,                  0.947,                0.95608,                0.42486,                  2.046,                0.60289,                 1.8269,               0.003961,               0.003961,               0.003961
                    186,                  1.835,                0.66077,                 1.4939,                0.95065,                0.94455,                0.95456,                0.42446,                 2.0464,                0.60293,                 1.8277,               0.003928,               0.003928,               0.003928
                    187,                 1.8382,                0.65674,                 1.4925,                0.95113,                0.94446,                0.95548,                0.42461,                 2.0477,                0.60232,                 1.8288,               0.003895,               0.003895,               0.003895
                    188,                 1.8447,                 0.6607,                 1.4835,                0.95071,                0.94594,                0.95624,                0.42473,                  2.048,                0.60142,                 1.8295,               0.003862,               0.003862,               0.003862
